placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-11-01 00:00:00,2025-11-02 00:00:00,552,3,168,61,71,54,29,18,8,12,0,22,19,22,28,20,6,4,6,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 00:00:00,2025-11-03 00:00:00,816,2,177,81,69,91,58,47,22,14,1,26,29,41,53,39,29,23,14,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-03 00:00:00,2025-11-04 00:00:00,385,0,68,31,35,55,30,25,15,10,0,16,18,17,26,23,6,6,1,0,1,0,0,1,1,0,0,0
tojinbo-shotaro,Face,2025-11-04 00:00:00,2025-11-05 00:00:00,175,0,41,17,25,17,6,2,7,6,0,5,14,12,8,10,0,2,2,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-05 00:00:00,2025-11-06 00:00:00,245,0,55,21,19,26,28,16,8,5,0,8,4,3,13,7,10,10,11,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-06 00:00:00,2025-11-07 00:00:00,150,0,26,13,15,22,10,11,2,5,0,2,2,7,8,10,9,2,5,0,0,0,0,0,0,1,0,0
tojinbo-shotaro,Face,2025-11-07 00:00:00,2025-11-08 00:00:00,240,0,35,13,18,48,27,16,15,4,0,5,5,6,22,10,8,5,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-08 00:00:00,2025-11-09 00:00:00,528,1,116,53,56,55,18,19,15,5,0,21,32,40,38,33,16,5,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-09 00:00:00,2025-11-10 00:00:00,18,0,5,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-10 00:00:00,2025-11-11 00:00:00,326,3,58,36,24,29,33,20,7,9,1,10,13,23,23,15,8,6,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-11 00:00:00,2025-11-12 00:00:00,345,0,59,36,20,43,20,12,15,5,0,23,25,26,25,8,8,12,7,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-11-12 00:00:00,2025-11-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-13 00:00:00,2025-11-14 00:00:00,347,1,65,31,25,29,33,21,23,11,0,8,9,11,25,21,19,9,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-14 00:00:00,2025-11-15 00:00:00,324,0,66,21,38,36,19,12,15,3,0,12,17,19,23,16,18,6,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-15 00:00:00,2025-11-16 00:00:00,631,0,116,53,67,105,33,24,12,11,0,25,31,45,53,36,6,8,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-16 00:00:00,2025-11-17 00:00:00,604,1,135,69,70,79,54,16,4,1,0,23,24,42,30,25,12,4,14,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-17 00:00:00,2025-11-18 00:00:00,396,0,78,36,19,41,25,24,12,9,0,22,14,25,23,27,22,12,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-18 00:00:00,2025-11-19 00:00:00,145,0,16,14,11,18,13,7,6,2,0,1,3,10,14,14,8,4,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-19 00:00:00,2025-11-20 00:00:00,320,0,49,30,35,40,37,22,17,13,1,8,10,10,14,16,6,6,5,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-11-20 00:00:00,2025-11-21 00:00:00,181,0,35,18,15,21,15,9,8,0,0,8,7,7,9,9,8,7,4,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-11-21 00:00:00,2025-11-22 00:00:00,274,0,53,13,22,32,21,27,18,11,0,8,10,9,9,17,13,5,4,0,1,0,0,0,0,0,0,1
tojinbo-shotaro,Face,2025-11-22 00:00:00,2025-11-23 00:00:00,761,1,147,66,54,100,59,46,42,6,0,38,49,40,44,29,20,12,6,0,0,1,0,0,0,1,0,0
tojinbo-shotaro,Face,2025-11-23 00:00:00,2025-11-24 00:00:00,748,1,154,75,90,109,54,28,28,12,0,12,34,48,35,39,16,11,1,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-24 00:00:00,2025-11-25 00:00:00,745,1,132,60,69,97,41,53,17,11,0,45,46,42,56,40,18,12,3,0,1,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-11-25 00:00:00,2025-11-26 00:00:00,114,0,19,11,13,17,9,7,4,0,0,2,2,6,3,4,8,5,3,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-11-26 00:00:00,2025-11-27 00:00:00,300,0,66,24,23,30,22,23,6,9,1,6,9,16,22,18,9,11,4,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-11-27 00:00:00,2025-11-28 00:00:00,219,0,34,14,19,25,19,15,9,3,1,9,11,10,19,11,10,5,4,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-11-28 00:00:00,2025-11-29 00:00:00,134,0,21,7,12,18,11,10,15,5,0,4,4,4,3,4,10,2,3,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-11-29 00:00:00,2025-11-30 00:00:00,257,0,63,22,22,51,14,5,3,4,0,11,15,18,10,10,6,1,1,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-30 00:00:00,2025-12-01 00:00:00,417,1,93,54,44,71,32,11,2,1,0,6,21,22,23,27,7,2,0,0,0,0,0,0,0,0,0,0
