placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-08-02 00:00:00,2025-08-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 01:00:00,2025-08-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 02:00:00,2025-08-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 03:00:00,2025-08-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 04:00:00,2025-08-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 05:00:00,2025-08-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 06:00:00,2025-08-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 07:00:00,2025-08-02 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 08:00:00,2025-08-02 09:00:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 09:00:00,2025-08-02 10:00:00,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 10:00:00,2025-08-02 11:00:00,6,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 11:00:00,2025-08-02 12:00:00,19,0,5,4,4,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 12:00:00,2025-08-02 13:00:00,27,0,6,3,3,3,1,1,1,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 13:00:00,2025-08-02 14:00:00,38,0,15,3,2,3,2,1,0,0,0,2,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 14:00:00,2025-08-02 15:00:00,65,0,20,10,7,4,4,2,3,0,0,0,5,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 15:00:00,2025-08-02 16:00:00,85,1,31,9,4,6,3,1,3,1,0,5,4,3,5,6,0,2,0,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 16:00:00,2025-08-02 17:00:00,63,0,18,8,4,6,3,0,0,0,0,2,7,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 17:00:00,2025-08-02 18:00:00,30,0,5,4,4,3,1,0,1,0,0,1,0,5,2,0,2,0,1,0,0,0,0,0,0,1,0,0
tojinbo-shotaro,Face,2025-08-02 18:00:00,2025-08-02 19:00:00,10,0,3,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 19:00:00,2025-08-02 20:00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 20:00:00,2025-08-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 21:00:00,2025-08-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 22:00:00,2025-08-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-02 23:00:00,2025-08-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
