placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-08 14:00:00,2025-01-08 14:05:00,24
tojinbo-shotaro,Person,2025-01-08 14:05:00,2025-01-08 14:10:00,25
tojinbo-shotaro,Person,2025-01-08 14:10:00,2025-01-08 14:15:00,13
tojinbo-shotaro,Person,2025-01-08 14:15:00,2025-01-08 14:20:00,28
tojinbo-shotaro,Person,2025-01-08 14:20:00,2025-01-08 14:25:00,19
tojinbo-shotaro,Person,2025-01-08 14:25:00,2025-01-08 14:30:00,5
tojinbo-shotaro,Person,2025-01-08 14:30:00,2025-01-08 14:35:00,2
tojinbo-shotaro,Person,2025-01-08 14:35:00,2025-01-08 14:40:00,11
tojinbo-shotaro,Person,2025-01-08 14:40:00,2025-01-08 14:45:00,16
tojinbo-shotaro,Person,2025-01-08 14:45:00,2025-01-08 14:50:00,4
tojinbo-shotaro,Person,2025-01-08 14:50:00,2025-01-08 14:55:00,8
tojinbo-shotaro,Person,2025-01-08 14:55:00,2025-01-08 15:00:00,9
