placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-29 05:00:00,2025-06-29 05:05:00,0
tojinbo-shotaro,Person,2025-06-29 05:05:00,2025-06-29 05:10:00,0
tojinbo-shotaro,Person,2025-06-29 05:10:00,2025-06-29 05:15:00,0
tojinbo-shotaro,Person,2025-06-29 05:15:00,2025-06-29 05:20:00,10
tojinbo-shotaro,Person,2025-06-29 05:20:00,2025-06-29 05:25:00,4
tojinbo-shotaro,Person,2025-06-29 05:25:00,2025-06-29 05:30:00,2
tojinbo-shotaro,Person,2025-06-29 05:30:00,2025-06-29 05:35:00,5
tojinbo-shotaro,Person,2025-06-29 05:35:00,2025-06-29 05:40:00,11
tojinbo-shotaro,Person,2025-06-29 05:40:00,2025-06-29 05:45:00,9
tojinbo-shotaro,Person,2025-06-29 05:45:00,2025-06-29 05:50:00,0
tojinbo-shotaro,Person,2025-06-29 05:50:00,2025-06-29 05:55:00,1
tojinbo-shotaro,Person,2025-06-29 05:55:00,2025-06-29 06:00:00,4
