placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-07-05 05:00:00,2025-07-05 05:05:00,0
tojinbo-shotaro,Person,2025-07-05 05:05:00,2025-07-05 05:10:00,1
tojinbo-shotaro,Person,2025-07-05 05:10:00,2025-07-05 05:15:00,9
tojinbo-shotaro,Person,2025-07-05 05:15:00,2025-07-05 05:20:00,4
tojinbo-shotaro,Person,2025-07-05 05:20:00,2025-07-05 05:25:00,6
tojinbo-shotaro,Person,2025-07-05 05:25:00,2025-07-05 05:30:00,12
tojinbo-shotaro,Person,2025-07-05 05:30:00,2025-07-05 05:35:00,13
tojinbo-shotaro,Person,2025-07-05 05:35:00,2025-07-05 05:40:00,11
tojinbo-shotaro,Person,2025-07-05 05:40:00,2025-07-05 05:45:00,4
tojinbo-shotaro,Person,2025-07-05 05:45:00,2025-07-05 05:50:00,14
tojinbo-shotaro,Person,2025-07-05 05:50:00,2025-07-05 05:55:00,14
tojinbo-shotaro,Person,2025-07-05 05:55:00,2025-07-05 06:00:00,1
