placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-17 00:00:00,2025-04-17 01:00:00,0
tojinbo-shotaro,Person,2025-04-17 01:00:00,2025-04-17 02:00:00,0
tojinbo-shotaro,Person,2025-04-17 02:00:00,2025-04-17 03:00:00,2
tojinbo-shotaro,Person,2025-04-17 03:00:00,2025-04-17 04:00:00,1
tojinbo-shotaro,Person,2025-04-17 04:00:00,2025-04-17 05:00:00,0
tojinbo-shotaro,Person,2025-04-17 05:00:00,2025-04-17 06:00:00,9
tojinbo-shotaro,Person,2025-04-17 06:00:00,2025-04-17 07:00:00,135
tojinbo-shotaro,Person,2025-04-17 07:00:00,2025-04-17 08:00:00,96
tojinbo-shotaro,Person,2025-04-17 08:00:00,2025-04-17 09:00:00,313
tojinbo-shotaro,Person,2025-04-17 09:00:00,2025-04-17 10:00:00,389
tojinbo-shotaro,Person,2025-04-17 10:00:00,2025-04-17 11:00:00,651
tojinbo-shotaro,Person,2025-04-17 11:00:00,2025-04-17 12:00:00,605
tojinbo-shotaro,Person,2025-04-17 12:00:00,2025-04-17 13:00:00,835
tojinbo-shotaro,Person,2025-04-17 13:00:00,2025-04-17 14:00:00,785
tojinbo-shotaro,Person,2025-04-17 14:00:00,2025-04-17 15:00:00,664
tojinbo-shotaro,Person,2025-04-17 15:00:00,2025-04-17 16:00:00,881
tojinbo-shotaro,Person,2025-04-17 16:00:00,2025-04-17 17:00:00,987
tojinbo-shotaro,Person,2025-04-17 17:00:00,2025-04-17 18:00:00,104
tojinbo-shotaro,Person,2025-04-17 18:00:00,2025-04-17 19:00:00,29
tojinbo-shotaro,Person,2025-04-17 19:00:00,2025-04-17 20:00:00,16
tojinbo-shotaro,Person,2025-04-17 20:00:00,2025-04-17 21:00:00,1
tojinbo-shotaro,Person,2025-04-17 21:00:00,2025-04-17 22:00:00,2
tojinbo-shotaro,Person,2025-04-17 22:00:00,2025-04-17 23:00:00,1
tojinbo-shotaro,Person,2025-04-17 23:00:00,2025-04-18 00:00:00,4
