placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-18 00:00:00,2025-04-18 01:00:00,0
tojinbo-shotaro,Person,2025-04-18 01:00:00,2025-04-18 02:00:00,0
tojinbo-shotaro,Person,2025-04-18 02:00:00,2025-04-18 03:00:00,2
tojinbo-shotaro,Person,2025-04-18 03:00:00,2025-04-18 04:00:00,1
tojinbo-shotaro,Person,2025-04-18 04:00:00,2025-04-18 05:00:00,0
tojinbo-shotaro,Person,2025-04-18 05:00:00,2025-04-18 06:00:00,24
tojinbo-shotaro,Person,2025-04-18 06:00:00,2025-04-18 07:00:00,210
tojinbo-shotaro,Person,2025-04-18 07:00:00,2025-04-18 08:00:00,67
tojinbo-shotaro,Person,2025-04-18 08:00:00,2025-04-18 09:00:00,313
tojinbo-shotaro,Person,2025-04-18 09:00:00,2025-04-18 10:00:00,510
tojinbo-shotaro,Person,2025-04-18 10:00:00,2025-04-18 11:00:00,793
tojinbo-shotaro,Person,2025-04-18 11:00:00,2025-04-18 12:00:00,931
tojinbo-shotaro,Person,2025-04-18 12:00:00,2025-04-18 13:00:00,904
tojinbo-shotaro,Person,2025-04-18 13:00:00,2025-04-18 14:00:00,1431
tojinbo-shotaro,Person,2025-04-18 14:00:00,2025-04-18 15:00:00,1291
tojinbo-shotaro,Person,2025-04-18 15:00:00,2025-04-18 16:00:00,763
tojinbo-shotaro,Person,2025-04-18 16:00:00,2025-04-18 17:00:00,710
tojinbo-shotaro,Person,2025-04-18 17:00:00,2025-04-18 18:00:00,67
tojinbo-shotaro,Person,2025-04-18 18:00:00,2025-04-18 19:00:00,10
tojinbo-shotaro,Person,2025-04-18 19:00:00,2025-04-18 20:00:00,0
tojinbo-shotaro,Person,2025-04-18 20:00:00,2025-04-18 21:00:00,0
tojinbo-shotaro,Person,2025-04-18 21:00:00,2025-04-18 22:00:00,5
tojinbo-shotaro,Person,2025-04-18 22:00:00,2025-04-18 23:00:00,0
tojinbo-shotaro,Person,2025-04-18 23:00:00,2025-04-19 00:00:00,0
