placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-04-05 00:00:00,2025-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 01:00:00,2025-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 02:00:00,2025-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 03:00:00,2025-04-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 04:00:00,2025-04-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 05:00:00,2025-04-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 06:00:00,2025-04-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 07:00:00,2025-04-05 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 08:00:00,2025-04-05 09:00:00,9,0,3,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 09:00:00,2025-04-05 10:00:00,28,1,12,1,4,1,0,0,1,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 10:00:00,2025-04-05 11:00:00,52,1,15,0,0,6,6,1,5,1,0,3,1,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 11:00:00,2025-04-05 12:00:00,33,0,13,3,4,2,2,0,0,1,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 12:00:00,2025-04-05 13:00:00,46,0,13,2,2,6,4,1,4,1,0,3,4,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 13:00:00,2025-04-05 14:00:00,51,0,21,3,3,6,4,1,1,1,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 14:00:00,2025-04-05 15:00:00,30,0,11,0,1,4,2,0,3,0,0,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 15:00:00,2025-04-05 16:00:00,33,0,7,0,4,3,5,0,0,0,0,3,2,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 16:00:00,2025-04-05 17:00:00,58,0,16,4,6,3,2,7,2,0,0,8,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 17:00:00,2025-04-05 18:00:00,44,0,11,7,3,1,7,3,2,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 18:00:00,2025-04-05 19:00:00,34,0,15,2,3,2,2,1,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 19:00:00,2025-04-05 20:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 20:00:00,2025-04-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 21:00:00,2025-04-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 22:00:00,2025-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-04-05 23:00:00,2025-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
