placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-13 08:00:00,2025-02-13 08:05:00,2
tojinbo-shotaro,Person,2025-02-13 08:05:00,2025-02-13 08:10:00,4
tojinbo-shotaro,Person,2025-02-13 08:10:00,2025-02-13 08:15:00,7
tojinbo-shotaro,Person,2025-02-13 08:15:00,2025-02-13 08:20:00,19
tojinbo-shotaro,Person,2025-02-13 08:20:00,2025-02-13 08:25:00,28
tojinbo-shotaro,Person,2025-02-13 08:25:00,2025-02-13 08:30:00,25
tojinbo-shotaro,Person,2025-02-13 08:30:00,2025-02-13 08:35:00,34
tojinbo-shotaro,Person,2025-02-13 08:35:00,2025-02-13 08:40:00,23
tojinbo-shotaro,Person,2025-02-13 08:40:00,2025-02-13 08:45:00,20
tojinbo-shotaro,Person,2025-02-13 08:45:00,2025-02-13 08:50:00,22
tojinbo-shotaro,Person,2025-02-13 08:50:00,2025-02-13 08:55:00,38
tojinbo-shotaro,Person,2025-02-13 08:55:00,2025-02-13 09:00:00,17
