placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-07-02 00:00:00,2025-07-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 01:00:00,2025-07-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 02:00:00,2025-07-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 03:00:00,2025-07-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 04:00:00,2025-07-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 05:00:00,2025-07-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 06:00:00,2025-07-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 07:00:00,2025-07-02 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 08:00:00,2025-07-02 09:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 09:00:00,2025-07-02 10:00:00,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 10:00:00,2025-07-02 11:00:00,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 11:00:00,2025-07-02 12:00:00,14,0,2,0,2,3,1,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 12:00:00,2025-07-02 13:00:00,16,0,6,0,1,1,2,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 13:00:00,2025-07-02 14:00:00,27,0,2,1,3,3,5,1,1,2,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 14:00:00,2025-07-02 15:00:00,12,0,5,1,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 15:00:00,2025-07-02 16:00:00,17,0,4,3,1,2,1,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 16:00:00,2025-07-02 17:00:00,25,0,6,4,5,4,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 17:00:00,2025-07-02 18:00:00,9,0,2,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 18:00:00,2025-07-02 19:00:00,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 19:00:00,2025-07-02 20:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 20:00:00,2025-07-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 21:00:00,2025-07-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 22:00:00,2025-07-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-07-02 23:00:00,2025-07-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
