placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2025-03-01 00:00:00,2025-03-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-02 00:00:00,2025-03-03 00:00:00,36,0,8,2,1,4,0,2,2,5,1,2,0,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-03 00:00:00,2025-03-04 00:00:00,29,0,8,2,1,2,3,0,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-04 00:00:00,2025-03-05 00:00:00,17,0,2,0,1,2,1,1,2,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-05 00:00:00,2025-03-06 00:00:00,7,0,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-06 00:00:00,2025-03-07 00:00:00,63,0,4,1,3,11,9,8,9,12,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-07 00:00:00,2025-03-08 00:00:00,36,0,5,1,3,11,0,5,2,4,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-08 00:00:00,2025-03-09 00:00:00,64,0,10,4,2,5,5,5,13,7,0,4,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-09 00:00:00,2025-03-10 00:00:00,95,1,6,7,4,10,17,14,17,10,0,1,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-10 00:00:00,2025-03-11 00:00:00,54,0,6,3,1,6,2,5,7,15,0,2,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-11 00:00:00,2025-03-12 00:00:00,16,0,1,1,0,4,0,2,2,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-12 00:00:00,2025-03-13 00:00:00,28,0,4,1,0,7,0,0,3,3,0,2,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-13 00:00:00,2025-03-14 00:00:00,66,0,5,8,7,4,5,7,13,6,0,2,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-14 00:00:00,2025-03-15 00:00:00,57,0,5,2,3,4,9,8,9,12,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-15 00:00:00,2025-03-16 00:00:00,43,0,11,0,3,3,2,7,3,3,0,3,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-16 00:00:00,2025-03-17 00:00:00,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-17 00:00:00,2025-03-18 00:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-18 00:00:00,2025-03-19 00:00:00,49,0,4,2,10,13,3,3,3,2,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-19 00:00:00,2025-03-20 00:00:00,11,1,0,1,0,3,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-20 00:00:00,2025-03-21 00:00:00,189,0,20,10,2,14,19,33,40,33,0,1,0,1,3,2,2,4,5,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-21 00:00:00,2025-03-22 00:00:00,128,0,16,7,2,8,12,10,34,25,0,2,1,2,0,2,0,3,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-03-22 00:00:00,2025-03-23 00:00:00,375,0,64,23,11,21,30,42,75,83,0,6,4,3,2,2,4,3,2,0,0,0,0,0,0,0,0,0
