placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-08-10 18:00:00,2025-08-10 18:05:00,4
tojinbo-shotaro,Person,2025-08-10 18:05:00,2025-08-10 18:10:00,15
tojinbo-shotaro,Person,2025-08-10 18:10:00,2025-08-10 18:15:00,0
tojinbo-shotaro,Person,2025-08-10 18:15:00,2025-08-10 18:20:00,5
tojinbo-shotaro,Person,2025-08-10 18:20:00,2025-08-10 18:25:00,21
tojinbo-shotaro,Person,2025-08-10 18:25:00,2025-08-10 18:30:00,0
tojinbo-shotaro,Person,2025-08-10 18:30:00,2025-08-10 18:35:00,4
tojinbo-shotaro,Person,2025-08-10 18:35:00,2025-08-10 18:40:00,0
tojinbo-shotaro,Person,2025-08-10 18:40:00,2025-08-10 18:45:00,0
tojinbo-shotaro,Person,2025-08-10 18:45:00,2025-08-10 18:50:00,15
tojinbo-shotaro,Person,2025-08-10 18:50:00,2025-08-10 18:55:00,12
tojinbo-shotaro,Person,2025-08-10 18:55:00,2025-08-10 19:00:00,0
