placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-27 18:00:00,2025-04-27 18:05:00,42
tojinbo-shotaro,Person,2025-04-27 18:05:00,2025-04-27 18:10:00,43
tojinbo-shotaro,Person,2025-04-27 18:10:00,2025-04-27 18:15:00,30
tojinbo-shotaro,Person,2025-04-27 18:15:00,2025-04-27 18:20:00,4
tojinbo-shotaro,Person,2025-04-27 18:20:00,2025-04-27 18:25:00,3
tojinbo-shotaro,Person,2025-04-27 18:25:00,2025-04-27 18:30:00,5
tojinbo-shotaro,Person,2025-04-27 18:30:00,2025-04-27 18:35:00,17
tojinbo-shotaro,Person,2025-04-27 18:35:00,2025-04-27 18:40:00,10
tojinbo-shotaro,Person,2025-04-27 18:40:00,2025-04-27 18:45:00,0
tojinbo-shotaro,Person,2025-04-27 18:45:00,2025-04-27 18:50:00,4
tojinbo-shotaro,Person,2025-04-27 18:50:00,2025-04-27 18:55:00,8
tojinbo-shotaro,Person,2025-04-27 18:55:00,2025-04-27 19:00:00,3
