placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-02-24 00:00:00,2025-02-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 01:00:00,2025-02-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 02:00:00,2025-02-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 03:00:00,2025-02-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 04:00:00,2025-02-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 05:00:00,2025-02-24 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 06:00:00,2025-02-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 07:00:00,2025-02-24 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 08:00:00,2025-02-24 09:00:00,12,0,2,1,0,1,0,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 09:00:00,2025-02-24 10:00:00,39,1,8,2,4,5,2,0,1,0,0,1,2,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 10:00:00,2025-02-24 11:00:00,52,0,15,0,2,6,4,4,0,2,0,1,2,9,0,4,1,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 11:00:00,2025-02-24 12:00:00,45,0,9,3,4,2,2,2,2,2,1,7,0,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 12:00:00,2025-02-24 13:00:00,55,0,18,3,2,2,4,6,2,2,0,4,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 13:00:00,2025-02-24 14:00:00,64,0,14,5,8,6,2,8,2,0,0,5,1,3,4,3,1,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 14:00:00,2025-02-24 15:00:00,49,0,12,6,4,3,4,2,1,0,0,3,2,6,2,1,0,1,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 15:00:00,2025-02-24 16:00:00,73,0,19,5,8,6,6,4,2,1,0,6,3,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 16:00:00,2025-02-24 17:00:00,41,0,17,3,4,1,4,0,0,0,0,0,2,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 17:00:00,2025-02-24 18:00:00,32,0,9,1,3,2,3,2,0,1,0,2,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 18:00:00,2025-02-24 19:00:00,47,0,16,3,9,7,1,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 19:00:00,2025-02-24 20:00:00,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 20:00:00,2025-02-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 21:00:00,2025-02-24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 22:00:00,2025-02-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-02-24 23:00:00,2025-02-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
